expenditure_date,payee_name,payee_clean,address,payee_type,amount,committee_name,expense_category,expense_purpose,expense_toward,expense_method,vendor,fundtype,comments,x
4/8/2022,The Creative Print Group,1560 Canton Center DRive  Baltimore  Maryland 21227,Business/Group/Organization,1992.8000,Bates  Ivan Friends of,Printing and Campaign Materials,Printing Give away items (buttons bumper stickers t-shirts),,EFT,,Electoral,,
4/11/2022,ActBlue,366 Summer Street  Sommerville  Massachusetts 02144,Business/Group/Organization,91.0500,Bates  Ivan Friends of,Other Expenses,Credit Card Service Processing Charges,,EFT,,Electoral,,
3/24/2022,SWAY,4350 East West Hwy  Ste 350  Bethesda  Maryland 20814,Business/Group/Organization,1000.0000,Bates  Ivan Friends of,Other Expenses,Other,,Check,,Electoral,Invoice for Search Ads,
4/11/2022,CSU Producer Resources  Inc.,PO Box 145416  Cincinnati  Ohio 45250,Business/Group/Organization,1027.9200,Bates  Ivan Friends of,Other Expenses,Other,,Check,,Electoral,Cincinnati Specialty Underwriters Insurance Company,
4/21/2022,Rice Consulting,17 W. Courtland St  Suite 210  Bel Air  Maryland 21014,Business/Group/Organization,10725.3500,Bates  Ivan Friends of,Fund Raiser,Consulting Fees - General,,Check,,Electoral,,
4/25/2022,Public Policy Polling,2900 Highwoods Blvd  Suite 201  Raleigh  North Carolina 27604,Business/Group/Organization,8000.0000,Bates  Ivan Friends of,Field Expenses,Survey/Polls,,Check,,Electoral,,
5/2/2022,NGP VAN  Inc.,1101 15th St NW  Ste 500  Washington  District Of Columbia 20005,Business/Group/Organization,919.0500,Bates  Ivan Friends of,Other Expenses,Credit Card Service Processing Charges,,EFT,,Electoral,,
5/4/2022,Ohio River South,115 MLK Jr. Drive SW  Suite 225A  Atlanta  Georgia 30303,Business/Group/Organization,3339.6000,Bates  Ivan Friends of,Field Expenses,Consulting Fees - General,,EFT,,Electoral,,
5/4/2022,ActBlue,366 Summer Street  Sommerville  Massachusetts 02144,Business/Group/Organization,344.7300,Bates  Ivan Friends of,Other Expenses,Credit Card Service Processing Charges,,EFT,,Electoral,,
5/6/2022,Clear Channel Outdoor  LLC,4830 North Loop  160 W Suite 111  San Antonio  Texas 78249,Business/Group/Organization,39200.0000,Bates  Ivan Friends of,Other Expenses,Billboards / Outdoor Advertising,,EFT,,Electoral,,
5/6/2022,Google Services Apps,1600 Amphitheatre Pkwy  Mountain View  California 94043,Business/Group/Organization,38.1600,Bates  Ivan Friends of,Other Expenses,Other,,EFT,,Electoral,GSuite,
5/9/2022,Nicholas Machado,723 S Broadway  Apt 2  Baltimore  Maryland 21231,Individual,16133.0100,Bates  Ivan Friends of,Salaries and Other compensation,Wages - Campaign Manager,,Check,,Electoral,,
5/5/2022,Reynaldo Casares,715 Winans Way  Baltimore  Maryland 21229,Individual,1600.0000,Bates  Ivan Friends of,Salaries and Other compensation,Wages - Campaign Staff,,Check,,Electoral,Sign Placement,
1/3/2022,Nation Builder,PO Box 811428  Los Angeles  California 90081,Business/Group/Organization,16.2600,Bhandari  Harry (H.B.) Friends of,Purchase of Equipment,IT - Campaign Software,,Debit Card,,Electoral,Website/Data Managment,
12/22/2021,Nation Builder,PO Box 811429  Los Angeles  California 90082,Business/Group/Organization,129.0000,Bhandari  Harry (H.B.) Friends of,Purchase of Equipment,IT - Campaign Software,,Debit Card,,Electoral,Website/Data Managment,
12/13/2021,Nation Builder,PO Box 811430  Los Angeles  California 90083,Business/Group/Organization,42.0600,Bhandari  Harry (H.B.) Friends of,Purchase of Equipment,IT - Campaign Software,,Debit Card,,Electoral,Website/Data Managment,
11/22/2021,Nation Builder,PO Box 811431  Los Angeles  California 90084,Business/Group/Organization,14.3000,Bhandari  Harry (H.B.) Friends of,Purchase of Equipment,IT - Campaign Software,,Debit Card,,Electoral,Website/Data Managment,
11/29/2021,Restream INC,515 Congress Ave Suite 1050  Austin  California 78701,Business/Group/Organization,245.0000,Bhandari  Harry (H.B.) Friends of,Purchase of Equipment,IT - Campaign Software,,Debit Card,,Electoral,livestreaming software,
4/21/2021,ZOOM. US,55 Almaden Boulevard  Suite 600  San Jose  California 95113,Business/Group/Organization,14.9900,Bhandari  Harry (H.B.) Friends of,Purchase of Equipment,IT - Campaign Software,,Debit Card,,Electoral,,
12/21/2021,ZOOM. US,56 Almaden Boulevard  Suite 600  San Jose  California 95114,Business/Group/Organization,14.9900,Bhandari  Harry (H.B.) Friends of,Purchase of Equipment,IT - Campaign Software,,Debit Card,,Electoral,,
11/22/2021,ZOOM. US,57 Almaden Boulevard  Suite 600  San Jose  California 95115,Business/Group/Organization,14.9900,Bhandari  Harry (H.B.) Friends of,Purchase of Equipment,IT - Campaign Software,,Debit Card,,Electoral,,
9/21/2021,ZOOM. US,58 Almaden Boulevard  Suite 600  San Jose  California 95116,Business/Group/Organization,14.9900,Bhandari  Harry (H.B.) Friends of,Purchase of Equipment,IT - Campaign Software,,Debit Card,,Electoral,,
7/21/2021,ZOOM. US,59 Almaden Boulevard  Suite 600  San Jose  California 95117,Business/Group/Organization,14.9900,Bhandari  Harry (H.B.) Friends of,Purchase of Equipment,IT - Campaign Software,,Debit Card,,Electoral,,
10/21/2021,ZOOM. US,60 Almaden Boulevard  Suite 600  San Jose  California 95118,Business/Group/Organization,14.9900,Bhandari  Harry (H.B.) Friends of,Purchase of Equipment,IT - Campaign Software,,Debit Card,,Electoral,,
5/20/2022,Lord Industries,2028 Reese Road  Westminster  Maryland 21157,Business/Group/Organization,2504.7600,Bates  Ivan Friends of,Printing and Campaign Materials,Printing Give away items (buttons bumper stickers t-shirts),,EFT,,Electoral,,
5/17/2022,Summar J. Goodman,1201 Glenwood Ave  Baltimore  Maryland 21239-3442,Individual,237.8800,Bates  Ivan Friends of,Salaries and Other compensation,Wages - Campaign Staff,,Check,,Electoral,Reimbursement,
5/19/2022,SWAY,4350 East West Hwy  Ste 350  Bethesda  Maryland 20814,Business/Group/Organization,2800.0000,Bates  Ivan Friends of,Media,Consulting Fees - Media,,Check,,Electoral,Media - Editor Fee  Voice Over  Audio Mix and Music Re-use Fee,
5/27/2022,Mosaic Communications,2938 26th St N  Arlington  Virginia 22207,Business/Group/Organization,10000.0000,Bates  Ivan Friends of,Media,Radio,,Wire Transfer,,Electoral,Media Buy,
5/27/2022,Bank of America,4800 Roland Ave  Ste 101  Baltimore  Maryland 21210,Business/Group/Organization,30.0000,Bates  Ivan Friends of,Other Expenses,Bank Charges,,EFT,,Electoral,Wire Transfer Fee,
5/18/2022,Silo Point Condominium Association,1200 Steuart Street  Baltimore  Maryland 21230,Business/Group/Organization,380.0000,Bates  Ivan Friends of,Fund Raiser,Event or Fair Booth Expenses,,Check,,Electoral,Rental fee,
6/2/2022,Lord Industries,2028 Reese Road  Westminster  Maryland 21157,Business/Group/Organization,5029.7000,Bates  Ivan Friends of,Printing and Campaign Materials,Billboards / Outdoor Advertising,,EFT,,Electoral,,
8/23/2021,ZOOM. US,61 Almaden Boulevard  Suite 600  San Jose  California 95119,Business/Group/Organization,14.9900,Bhandari  Harry (H.B.) Friends of,Purchase of Equipment,IT - Campaign Software,,Debit Card,,Electoral,,
5/24/2021,ZOOM. US,62 Almaden Boulevard  Suite 600  San Jose  California 95120,Business/Group/Organization,64.9900,Bhandari  Harry (H.B.) Friends of,Purchase of Equipment,IT - Campaign Software,,Debit Card,,Electoral,,
5/18/2021,ZOOM. US,63 Almaden Boulevard  Suite 600  San Jose  California 95121,Business/Group/Organization,5.0000,Bhandari  Harry (H.B.) Friends of,Purchase of Equipment,IT - Campaign Software,,Debit Card,,Electoral,,
5/24/2021,ZOOM. US,64 Almaden Boulevard  Suite 600  San Jose  California 95122,Business/Group/Organization,64.9900,Bhandari  Harry (H.B.) Friends of,Purchase of Equipment,IT - Campaign Software,,Debit Card,,Electoral,,
6/21/2021,ZOOM. US,65 Almaden Boulevard  Suite 600  San Jose  California 95123,Business/Group/Organization,64.9900,Bhandari  Harry (H.B.) Friends of,Purchase of Equipment,IT - Campaign Software,,Debit Card,,Electoral,,
8/6/2021,Adobe INC,345 Park Avenue  San Jose  California 95110,Business/Group/Organization,15.8900,Bhandari  Harry (H.B.) Friends of,Purchase of Equipment,IT - Campaign Software,,Debit Card,,Electoral,,
7/26/2021,Myadgi Samaj,3397 Park Hall Dr  Nottingham  Maryland 21236,Non-Profit Organization,200.0000,Bhandari  Harry (H.B.) Friends of,Other Expenses,For Close Out Only-Charitable Donation,,Check,,Electoral,,
11/30/2021,Bhim Chettri,4242 Cardwell Ave  Nottingham  Maryland 21236,Individual,250.0000,Bhandari  Harry (H.B.) Friends of,Printing and Campaign Materials,Graphic Design,,Check,,Electoral,,
6/11/2021,Overlea Community Association,P.O. Box 18895   Raspeburg  Maryland 21206,Non-Profit Organization,150.0000,Bhandari  Harry (H.B.) Friends of,Printing and Campaign Materials,Online Advertising,,Check,,Electoral,,
8/2/2021,Facebook,12 Hacker Way   menlo park  California 94025,Business/Group/Organization,25.2300,Bhandari  Harry (H.B.) Friends of,Printing and Campaign Materials,Online Advertising,,Debit Card,,Electoral,,
7/1/2021,Facebook,12 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,59.7500,Bhandari  Harry (H.B.) Friends of,Printing and Campaign Materials,Online Advertising,,Debit Card,,Electoral,,
10/1/2021,Facebook,13 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,24.6400,Bhandari  Harry (H.B.) Friends of,Printing and Campaign Materials,Online Advertising,,Debit Card,,Electoral,,
8/12/2021,Bhim Chettri,4242 Cardwell Ave  Nottingham  Maryland 21236,Individual,600.0000,Bhandari  Harry (H.B.) Friends of,Printing and Campaign Materials,Videos,,Check,,Electoral,Kick off event photoes & videos,
10/12/2021,Starbucks,8145-A Honeygo Blvd  Baltimore  Maryland 21236,Business/Group/Organization,14.1000,Bhandari  Harry (H.B.) Friends of,Field Expenses,Meeting Expenses,,Debit Card,,Electoral,,
9/21/2021,Starbucks,8145 -A Honeygo Blvd  Baltimore  Maryland 21236,Business/Group/Organization,25.8200,Bhandari  Harry (H.B.) Friends of,Field Expenses,Meeting Expenses,,Debit Card,,Electoral,,
8/30/2021,Dunkin,10000 W O'Hare Ave  Chicago  Illinois 60666,Business/Group/Organization,6.4700,Bhandari  Harry (H.B.) Friends of,Field Expenses,Meeting Expenses,,Debit Card,,Electoral,,
8/26/2021,Double T Diner,9010 Belair Rd  Baltimore  Maryland 21236,Business/Group/Organization,37.7700,Bhandari  Harry (H.B.) Friends of,Field Expenses,Meeting Expenses,,Debit Card,,Electoral,,
7/19/2021,Dunkin,7529 Belair Rd  Baltimore  Maryland 21236,Business/Group/Organization,4.6000,Bhandari  Harry (H.B.) Friends of,Field Expenses,Meeting Expenses,,Debit Card,,Electoral,,
10/29/2021,Do Big Things LLC,Po Box 128  Mill Valley  California 99942,Business/Group/Organization,681.5000,Bhandari  Harry (H.B.) Friends of,Printing and Campaign Materials,Printing - Brochures,,Debit Card,,Electoral,,
10/7/2021,Do Big Things LLC,Po Box 128  Mill Valley  California 99942,Business/Group/Organization,750.0000,Bhandari  Harry (H.B.) Friends of,Printing and Campaign Materials,Printing - Brochures,,Debit Card,,Electoral,,
9/23/2021,Office Depot,8640 Pulaski Hwy #103   Baltimore  Maryland 21237,Business/Group/Organization,23.7400,Bhandari  Harry (H.B.) Friends of,Rent and Other Office expenses,Office Supplies,,Debit Card,,Electoral,,
9/20/2021,Office Depot,8641 Pulaski Hwy #103   Baltimore  Maryland 21237,Business/Group/Organization,83.6900,Bhandari  Harry (H.B.) Friends of,Rent and Other Office expenses,Office Supplies,,Debit Card,,Electoral,,
8/2/2021,Office Depot,8642 Pulaski Hwy #103   Baltimore  Maryland 21237,Business/Group/Organization,62.5300,Bhandari  Harry (H.B.) Friends of,Rent and Other Office expenses,Office Supplies,,Debit Card,,Electoral,,
7/28/2021,Amazon,411 Terry Ave.  N Seattle  Washington 98110,Business/Group/Organization,29.6300,Bhandari  Harry (H.B.) Friends of,Rent and Other Office expenses,Office Supplies,,Debit Card,,Electoral,,
6/25/2021,Amazon,413 Terry Ave.  N Seattle  Washington 98112,Business/Group/Organization,55.4900,Bhandari  Harry (H.B.) Friends of,Rent and Other Office expenses,Office Supplies,,Debit Card,,Electoral,,
6/22/2021,Amazon,414 Terry Ave.  N Seattle  Washington 98113,Business/Group/Organization,31.7500,Bhandari  Harry (H.B.) Friends of,Rent and Other Office expenses,Office Supplies,,Debit Card,,Electoral,,
6/21/2021,Amazon,415 Terry Ave.  N Seattle  Washington 98114,Business/Group/Organization,25.4000,Bhandari  Harry (H.B.) Friends of,Rent and Other Office expenses,Office Supplies,,Debit Card,,Electoral,,
6/1/2021,CVS,4140 Joppa Rd  Nottingham  Maryland 21236,Business/Group/Organization,3.1700,Bhandari  Harry (H.B.) Friends of,Rent and Other Office expenses,Office Supplies,,Debit Card,,Electoral,,
6/28/2021,PayPal,2211 N 1st St.  San Jose  California 95131,Business/Group/Organization,0.3300,Bhandari  Harry (H.B.) Friends of,Fund Raiser,Credit Card Service Processing Charges,,EFT,,Electoral,,
7/9/2021,PayPal,2212 N 1st St.  San Jose  California 95131,Business/Group/Organization,6.1000,Bhandari  Harry (H.B.) Friends of,Fund Raiser,Credit Card Service Processing Charges,,EFT,,Electoral,,
7/11/2021,PayPal,2213 N 1st St.  San Jose  California 95131,Business/Group/Organization,14.8000,Bhandari  Harry (H.B.) Friends of,Fund Raiser,Credit Card Service Processing Charges,,EFT,,Electoral,,
7/16/2021,PayPal,2214 N 1st St.  San Jose  California 95131,Business/Group/Organization,3.2000,Bhandari  Harry (H.B.) Friends of,Fund Raiser,Credit Card Service Processing Charges,,EFT,,Electoral,,
7/16/2021,PayPal,2215 N 1st St.  San Jose  California 95131,Business/Group/Organization,72.8000,Bhandari  Harry (H.B.) Friends of,Fund Raiser,Credit Card Service Processing Charges,,EFT,,Electoral,,
7/16/2021,PayPal,2216 N 1st St.  San Jose  California 95131,Business/Group/Organization,1.7500,Bhandari  Harry (H.B.) Friends of,Fund Raiser,Credit Card Service Processing Charges,,EFT,,Electoral,,
7/17/2021,PayPal,2217 N 1st St.  San Jose  California 95131,Business/Group/Organization,3.2000,Bhandari  Harry (H.B.) Friends of,Fund Raiser,Credit Card Service Processing Charges,,EFT,,Electoral,,
7/17/2021,PayPal,2218 N 1st St.  San Jose  California 95131,Business/Group/Organization,6.1000,Bhandari  Harry (H.B.) Friends of,Fund Raiser,Credit Card Service Processing Charges,,EFT,,Electoral,,
7/17/2021,PayPal,2219 N 1st St.  San Jose  California 95131,Business/Group/Organization,14.8000,Bhandari  Harry (H.B.) Friends of,Fund Raiser,Credit Card Service Processing Charges,,EFT,,Electoral,,
7/17/2021,PayPal,2220 N 1st St.  San Jose  California 95131,Business/Group/Organization,7.5500,Bhandari  Harry (H.B.) Friends of,Fund Raiser,Credit Card Service Processing Charges,,EFT,,Electoral,,
7/18/2021,PayPal,2221 N 1st St.  San Jose  California 95131,Business/Group/Organization,29.3000,Bhandari  Harry (H.B.) Friends of,Fund Raiser,Credit Card Service Processing Charges,,EFT,,Electoral,,
7/18/2021,PayPal,2222 N 1st St.  San Jose  California 95131,Business/Group/Organization,7.5500,Bhandari  Harry (H.B.) Friends of,Fund Raiser,Credit Card Service Processing Charges,,EFT,,Electoral,,
7/18/2021,PayPal,2223 N 1st St.  San Jose  California 95131,Business/Group/Organization,6.1000,Bhandari  Harry (H.B.) Friends of,Fund Raiser,Credit Card Service Processing Charges,,EFT,,Electoral,,
12/31/2021,PayPal,2329 N 1st St.  San Jose  California 95131,Business/Group/Organization,1.9400,Bhandari  Harry (H.B.) Friends of,Fund Raiser,Credit Card Service Processing Charges,,EFT,,Electoral,,
12/31/2021,PayPal,2330 N 1st St.  San Jose  California 95131,Business/Group/Organization,1.9400,Bhandari  Harry (H.B.) Friends of,Fund Raiser,Credit Card Service Processing Charges,,EFT,,Electoral,,
12/31/2021,PayPal,2331 N 1st St.  San Jose  California 95131,Business/Group/Organization,1.9400,Bhandari  Harry (H.B.) Friends of,Fund Raiser,Credit Card Service Processing Charges,,EFT,,Electoral,,
12/31/2021,PayPal,2332 N 1st St.  San Jose  California 95131,Business/Group/Organization,1.9400,Bhandari  Harry (H.B.) Friends of,Fund Raiser,Credit Card Service Processing Charges,,EFT,,Electoral,,
12/31/2021,PayPal,2333 N 1st St.  San Jose  California 95131,Business/Group/Organization,1.9400,Bhandari  Harry (H.B.) Friends of,Fund Raiser,Credit Card Service Processing Charges,,EFT,,Electoral,,
12/31/2021,PayPal,2334 N 1st St.  San Jose  California 95131,Business/Group/Organization,1.9400,Bhandari  Harry (H.B.) Friends of,Fund Raiser,Credit Card Service Processing Charges,,EFT,,Electoral,,
12/31/2021,PayPal,2335 N 1st St.  San Jose  California 95131,Business/Group/Organization,1.9400,Bhandari  Harry (H.B.) Friends of,Fund Raiser,Credit Card Service Processing Charges,,EFT,,Electoral,,
12/31/2021,PayPal,2336 N 1st St.  San Jose  California 95131,Business/Group/Organization,1.9400,Bhandari  Harry (H.B.) Friends of,Fund Raiser,Credit Card Service Processing Charges,,EFT,,Electoral,,
12/31/2021,PayPal,2337 N 1st St.  San Jose  California 95131,Business/Group/Organization,1.2100,Bhandari  Harry (H.B.) Friends of,Fund Raiser,Credit Card Service Processing Charges,,EFT,,Electoral,,
